cep;dados_cep
59074155;"{""uf"": ""RN"", ""cep"": ""59074-155"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Berlim"", ""complemento"": """"}"
59064440;"{""uf"": ""RN"", ""cep"": ""59064-440"", ""gia"": """", ""ibge"": """", ""bairro"": ""Candelária"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Militão Chaves"", ""complemento"": """"}"
59062350;"{""uf"": ""RN"", ""cep"": ""59062-350"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Amintas Barros - de 1948 a 2594 - lado par"", ""complemento"": """"}"
59035520;"{""uf"": ""RN"", ""cep"": ""59035-520"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Santo Amaro"", ""complemento"": """"}"
59020505;"{""uf"": ""RN"", ""cep"": ""59020-505"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Prudente de Morais - de 505 a 1699 - lado ímpar"", ""complemento"": """"}"
59072725;"{""uf"": ""RN"", ""cep"": ""59072-725"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Miguel"", ""complemento"": """"}"
59135150;"{""uf"": ""RN"", ""cep"": ""59135-150"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua da Caapeba"", ""complemento"": """"}"
59106105;"{""uf"": ""RN"", ""cep"": ""59106-105"", ""gia"": """", ""ibge"": """", ""bairro"": ""Igapó"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Esperança"", ""complemento"": """"}"
59068330;"{""uf"": ""RN"", ""cep"": ""59068-330"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Rio Paranapanema"", ""complemento"": """"}"
59072250;"{""uf"": ""RN"", ""cep"": ""59072-250"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Pedrinho Bezerra"", ""complemento"": """"}"
59064364;"{""uf"": ""RN"", ""cep"": ""59064-364"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Anísio de Souza"", ""complemento"": """"}"
59132070;"{""uf"": ""RN"", ""cep"": ""59132-070"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Cronista Marcínio Dias Oliveira"", ""complemento"": """"}"
59138740;"{""uf"": ""RN"", ""cep"": ""59138-740"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua do Pavão Misterioso"", ""complemento"": """"}"
59025250;"{""uf"": ""RN"", ""cep"": ""59025-250"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Alta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Mermoz"", ""complemento"": """"}"
59114007;"{""uf"": ""RN"", ""cep"": ""59114-007"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ana Maria Cortez"", ""complemento"": """"}"
59037350;"{""uf"": ""RN"", ""cep"": ""59037-350"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua dos Paianazes - até 1677/1678"", ""complemento"": """"}"
59139412;"{""uf"": ""RN"", ""cep"": ""59139-412"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Senador Carlos Alberto"", ""complemento"": """"}"
59014210;"{""uf"": ""RN"", ""cep"": ""59014-210"", ""gia"": """", ""ibge"": """", ""bairro"": ""Mãe Luiza"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Antônio Félix"", ""complemento"": """"}"
59090310;"{""uf"": ""RN"", ""cep"": ""59090-310"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Alto da Boa Vista"", ""complemento"": """"}"
59042240;"{""uf"": ""RN"", ""cep"": ""59042-240"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nordeste"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua do Norte"", ""complemento"": """"}"
59031500;"{""uf"": ""RN"", ""cep"": ""59031-500"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Jaguarari - de 1428 a 1764 - lado par"", ""complemento"": """"}"
59010123;"{""uf"": ""RN"", ""cep"": ""59010-123"", ""gia"": """", ""ibge"": """", ""bairro"": ""Praia do Meio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Desembargador Lins Bahia"", ""complemento"": """"}"
59062360;"{""uf"": ""RN"", ""cep"": ""59062-360"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Doutor Antônio Severiano da Câmara"", ""complemento"": """"}"
59108205;"{""uf"": ""RN"", ""cep"": ""59108-205"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Cardoso"", ""complemento"": """"}"
59015110;"{""uf"": ""RN"", ""cep"": ""59015-110"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Desembargador Hemetério Fernandes"", ""complemento"": """"}"
59114045;"{""uf"": ""RN"", ""cep"": ""59114-045"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Bom Jardim"", ""complemento"": """"}"
59074845;"{""uf"": ""RN"", ""cep"": ""59074-845"", ""gia"": """", ""ibge"": """", ""bairro"": ""Guarapes"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Luiz Felipe de Oliveira"", ""complemento"": """"}"
59133390;"{""uf"": ""RN"", ""cep"": ""59133-390"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Estrada dos Mares (Cj Prq Dunas)"", ""complemento"": """"}"
59088310;"{""uf"": ""RN"", ""cep"": ""59088-310"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Umbelino Coelho"", ""complemento"": """"}"
59296811;"{""uf"": ""RN"", ""cep"": ""59296-811"", ""gia"": """", ""ibge"": """", ""bairro"": ""Jardim Lola"", ""unidade"": """", ""localidade"": ""São Gonçalo do Amarante"", ""logradouro"": ""Rua Carlos Gomes"", ""complemento"": """"}"
59060241;"{""uf"": ""RN"", ""cep"": ""59060-241"", ""gia"": """", ""ibge"": """", ""bairro"": ""Bom Pastor"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Coronel Coelho"", ""complemento"": """"}"
59014250;"{""uf"": ""RN"", ""cep"": ""59014-250"", ""gia"": """", ""ibge"": """", ""bairro"": ""Mãe Luiza"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Francisco"", ""complemento"": """"}"
59104246;"{""uf"": ""RN"", ""cep"": ""59104-246"", ""gia"": """", ""ibge"": """", ""bairro"": ""Igapó"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa José Borges"", ""complemento"": """"}"
59080620;"{""uf"": ""RN"", ""cep"": ""59080-620"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Piauí"", ""complemento"": """"}"
59071010;"{""uf"": ""RN"", ""cep"": ""59071-010"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade da Esperança"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Crato"", ""complemento"": """"}"
59010220;"{""uf"": ""RN"", ""cep"": ""59010-220"", ""gia"": """", ""ibge"": """", ""bairro"": ""Rocas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Expedicionário José Varela"", ""complemento"": """"}"
59037380;"{""uf"": ""RN"", ""cep"": ""59037-380"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Doutor Álvaro Navarro"", ""complemento"": """"}"
59037710;"{""uf"": ""RN"", ""cep"": ""59037-710"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Vereador Dioclécio Bulhões"", ""complemento"": """"}"
59054500;"{""uf"": ""RN"", ""cep"": ""59054-500"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Jaguarari - de 1765/1766 a 2081/2082"", ""complemento"": """"}"
59086350;"{""uf"": ""RN"", ""cep"": ""59086-350"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua General Fernando Leitão"", ""complemento"": """"}"
59042370;"{""uf"": ""RN"", ""cep"": ""59042-370"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nordeste"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Alverca"", ""complemento"": """"}"
59114110;"{""uf"": ""RN"", ""cep"": ""59114-110"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Gadelha"", ""complemento"": """"}"
59072280;"{""uf"": ""RN"", ""cep"": ""59072-280"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Águas Quentes"", ""complemento"": """"}"
59082340;"{""uf"": ""RN"", ""cep"": ""59082-340"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Severina Ferreira de Medeiros"", ""complemento"": """"}"
59114265;"{""uf"": ""RN"", ""cep"": ""59114-265"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Barão de Melgaço"", ""complemento"": """"}"
59022220;"{""uf"": ""RN"", ""cep"": ""59022-220"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Seca"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Antônio China"", ""complemento"": """"}"
59012350;"{""uf"": ""RN"", ""cep"": ""59012-350"", ""gia"": """", ""ibge"": """", ""bairro"": ""Petrópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Doutor Paulo Viveiros"", ""complemento"": """"}"
59080060;"{""uf"": ""RN"", ""cep"": ""59080-060"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Professora Gipse Montenegro"", ""complemento"": """"}"
59112200;"{""uf"": ""RN"", ""cep"": ""59112-200"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida das Fronteiras - de 1128 a 1626 - lado par"", ""complemento"": """"}"
59138060;"{""uf"": ""RN"", ""cep"": ""59138-060"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ibirapitanga"", ""complemento"": """"}"
59015270;"{""uf"": ""RN"", ""cep"": ""59015-270"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Deputado Joaquim Câmara"", ""complemento"": """"}"
59010450;"{""uf"": ""RN"", ""cep"": ""59010-450"", ""gia"": """", ""ibge"": """", ""bairro"": ""Santos Reis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Vietnam"", ""complemento"": """"}"
59037390;"{""uf"": ""RN"", ""cep"": ""59037-390"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Epitácio Pessoa"", ""complemento"": """"}"
59068640;"{""uf"": ""RN"", ""cep"": ""59068-640"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Nerópolis"", ""complemento"": """"}"
59040290;"{""uf"": ""RN"", ""cep"": ""59040-290"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Machado de Assis"", ""complemento"": """"}"
59010420;"{""uf"": ""RN"", ""cep"": ""59010-420"", ""gia"": """", ""ibge"": """", ""bairro"": ""Rocas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Bom Jesus"", ""complemento"": """"}"
59104240;"{""uf"": ""RN"", ""cep"": ""59104-240"", ""gia"": """", ""ibge"": """", ""bairro"": ""Igapó"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Santo Agostinho"", ""complemento"": """"}"
59082120;"{""uf"": ""RN"", ""cep"": ""59082-120"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Antônio Madruga"", ""complemento"": """"}"
59104400;"{""uf"": ""RN"", ""cep"": ""59104-400"", ""gia"": """", ""ibge"": """", ""bairro"": ""Igapó"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Siqueira Campos - até 1801 - lado ímpar"", ""complemento"": """"}"
59122015;"{""uf"": ""RN"", ""cep"": ""59122-015"", ""gia"": """", ""ibge"": """", ""bairro"": ""Redinha"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Construtor Severino Bezerra"", ""complemento"": """"}"
59082000;"{""uf"": ""RN"", ""cep"": ""59082-000"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ismael Pereira da Silva"", ""complemento"": """"}"
59090532;"{""uf"": ""RN"", ""cep"": ""59090-532"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Pedro de Durcina"", ""complemento"": """"}"
59135620;"{""uf"": ""RN"", ""cep"": ""59135-620"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Bariri"", ""complemento"": """"}"
59131280;"{""uf"": ""RN"", ""cep"": ""59131-280"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Padre Manoel da Nóbrega"", ""complemento"": """"}"
59115150;"{""uf"": ""RN"", ""cep"": ""59115-150"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Capanema"", ""complemento"": """"}"
59133270;"{""uf"": ""RN"", ""cep"": ""59133-270"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Açude de Angicos"", ""complemento"": """"}"
59056520;"{""uf"": ""RN"", ""cep"": ""59056-520"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Descoberta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Brigadeiro Gomes Ribeiro"", ""complemento"": """"}"
59138170;"{""uf"": ""RN"", ""cep"": ""59138-170"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua do Cavaco Chinês"", ""complemento"": """"}"
59129690;"{""uf"": ""RN"", ""cep"": ""59129-690"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Três Américas"", ""complemento"": """"}"
59065220;"{""uf"": ""RN"", ""cep"": ""59065-220"", ""gia"": """", ""ibge"": """", ""bairro"": ""Candelária"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Carlos Chagas"", ""complemento"": """"}"
59122515;"{""uf"": ""RN"", ""cep"": ""59122-515"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Carlos Alexandre"", ""complemento"": """"}"
59066030;"{""uf"": ""RN"", ""cep"": ""59066-030"", ""gia"": """", ""ibge"": """", ""bairro"": ""Candelária"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Aguinaldo Gurgel Júnior"", ""complemento"": """"}"
59067300;"{""uf"": ""RN"", ""cep"": ""59067-300"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua dos Pintassilgos"", ""complemento"": """"}"
59131570;"{""uf"": ""RN"", ""cep"": ""59131-570"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Iporanga"", ""complemento"": """"}"
59115640;"{""uf"": ""RN"", ""cep"": ""59115-640"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua dos Trevos"", ""complemento"": """"}"
19050380;"{""uf"": ""SP"", ""cep"": ""19050-380"", ""gia"": """", ""ibge"": """", ""bairro"": ""Jardim Bongiovani"", ""unidade"": """", ""localidade"": ""Presidente Prudente"", ""logradouro"": ""Rua Doutor Albertino Sobrado"", ""complemento"": """"}"
59115709;"{""uf"": ""RN"", ""cep"": ""59115-709"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Jardim Imperial"", ""complemento"": """"}"
59030350;"{""uf"": ""RN"", ""cep"": ""59030-350"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Almirante Alexandrino de Alencar - lado ímpar"", ""complemento"": """"}"
59074170;"{""uf"": ""RN"", ""cep"": ""59074-170"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Mirassol"", ""complemento"": """"}"
59062700;"{""uf"": ""RN"", ""cep"": ""59062-700"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora de Nazaré"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua dos Caicós - de 2169/2170 a 2289/2290"", ""complemento"": """"}"
59151840;"{""uf"": ""RN"", ""cep"": ""59151-840"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Parnamirim"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua da Algaroba"", ""complemento"": """"}"
59014410;"{""uf"": ""RN"", ""cep"": ""59014-410"", ""gia"": """", ""ibge"": """", ""bairro"": ""Mãe Luiza"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Novo Mundo"", ""complemento"": """"}"
59068630;"{""uf"": ""RN"", ""cep"": ""59068-630"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Vila Velha"", ""complemento"": """"}"
59068050;"{""uf"": ""RN"", ""cep"": ""59068-050"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Serra das Araras"", ""complemento"": """"}"
59090570;"{""uf"": ""RN"", ""cep"": ""59090-570"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua das Marianas"", ""complemento"": """"}"
59108090;"{""uf"": ""RN"", ""cep"": ""59108-090"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Baturité"", ""complemento"": """"}"
59060410;"{""uf"": ""RN"", ""cep"": ""59060-410"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora de Nazaré"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Tupinambá"", ""complemento"": """"}"
59124300;"{""uf"": ""RN"", ""cep"": ""59124-300"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Xombre"", ""complemento"": """"}"
59052061;"{""uf"": ""RN"", ""cep"": ""59052-061"", ""gia"": """", ""ibge"": """", ""bairro"": ""Dix-Sept Rosado"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""1ª Travessa Sampaio Correia"", ""complemento"": """"}"
59064830;"{""uf"": ""RN"", ""cep"": ""59064-830"", ""gia"": """", ""ibge"": """", ""bairro"": ""Candelária"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Francisco de Souza Matoso"", ""complemento"": """"}"
59124750;"{""uf"": ""RN"", ""cep"": ""59124-750"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Cambé"", ""complemento"": """"}"
59032120;"{""uf"": ""RN"", ""cep"": ""59032-120"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Francisco"", ""complemento"": """"}"
59082440;"{""uf"": ""RN"", ""cep"": ""59082-440"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Prefeito Expedito Alves"", ""complemento"": """"}"
59062050;"{""uf"": ""RN"", ""cep"": ""59062-050"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora de Nazaré"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Antônio Martins"", ""complemento"": """"}"
59106000;"{""uf"": ""RN"", ""cep"": ""59106-000"", ""gia"": """", ""ibge"": """", ""bairro"": ""Igapó"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Presidente Médici"", ""complemento"": """"}"
59114098;"{""uf"": ""RN"", ""cep"": ""59114-098"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Santa Rosa"", ""complemento"": """"}"
59073225;"{""uf"": ""RN"", ""cep"": ""59073-225"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Santo Antônio"", ""complemento"": """"}"
59082360;"{""uf"": ""RN"", ""cep"": ""59082-360"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Major Jorge Martiniano"", ""complemento"": """"}"
59040185;"{""uf"": ""RN"", ""cep"": ""59040-185"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa do Cobana"", ""complemento"": """"}"
59122493;"{""uf"": ""RN"", ""cep"": ""59122-493"", ""gia"": """", ""ibge"": """", ""bairro"": ""Redinha"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Olhos Claros"", ""complemento"": """"}"
59090530;"{""uf"": ""RN"", ""cep"": ""59090-530"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Gonçalo"", ""complemento"": """"}"
59125340;"{""uf"": ""RN"", ""cep"": ""59125-340"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua dos Pioneiros"", ""complemento"": """"}"
29015100;"{""uf"": ""ES"", ""cep"": ""29015-100"", ""gia"": """", ""ibge"": """", ""bairro"": ""Centro"", ""unidade"": """", ""localidade"": ""Vitória"", ""logradouro"": ""Rua Gama Rosa"", ""complemento"": """"}"
59076260;"{""uf"": ""RN"", ""cep"": ""59076-260"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua do Diamante"", ""complemento"": """"}"
59025120;"{""uf"": ""RN"", ""cep"": ""59025-120"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Alta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua General Varela"", ""complemento"": """"}"
59108320;"{""uf"": ""RN"", ""cep"": ""59108-320"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Pimenteiras"", ""complemento"": """"}"
59133050;"{""uf"": ""RN"", ""cep"": ""59133-050"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua da Cavala (Cj Prq das Dunas)"", ""complemento"": """"}"
59090520;"{""uf"": ""RN"", ""cep"": ""59090-520"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Santa Rita"", ""complemento"": """"}"
59430000;"{""uf"": ""RN"", ""cep"": ""59430-000"", ""gia"": """", ""ibge"": """", ""bairro"": """", ""unidade"": """", ""localidade"": ""Lagoa de Velhos"", ""logradouro"": """", ""complemento"": """"}"
59115664;"{""uf"": ""RN"", ""cep"": ""59115-664"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São José"", ""complemento"": """"}"
59073156;"{""uf"": ""RN"", ""cep"": ""59073-156"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Patrick"", ""complemento"": """"}"
